pid,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,PrgP,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmp,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,TO,SCASh,SCAFld,SCADef,GCA,GCA90,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,AerialLoss,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,Tkld,Tkld%,Carries,TotDist,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialWin%,AVGShotDistance,G+APer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,PrgPPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,TOPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,AerialLossPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TkldPer90,Tkld%Per90,CarriesPer90,TotDistPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialWin%Per90,AVGShotDistancePer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,Tkl+IntOppTouch,pAdjTouchesPer90,Main Position
1936,Jesús Molina,mx MEX,MF,UNAM,Liga MX,34,1988,6,6,486,0,0.0,5,1,20.0,0.93,0.19,0.0,0.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,124,159,78.0,2019,515,63,74,85.1,52,63,82.5,8,15,53.3,0,0.5,0.1,-0.5,3,6,1,0,10,153,4,3,0,0,1,1,0,0,0,0,124,2,0,8,1.48,7,0,0,0,0,1,0,0.0,11,6,1,9,1,8,12,66.7,4,5,4,1,11,22,16,0,227,20,65,144,19,10,227,1,0,0.0,1,100.0,82,287,1,0,0,12,1,0,0,0,0,29,11,52.4,9.9,0.0,0.0,0.9259259259259258,0.1851851851851851,3.7037037037037033,0.1722222222222222,0.0351851851851851,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0092592592592592,-0.0555555555555555,-0.0555555555555555,22.96296296296296,29.444444444444443,14.444444444444445,373.88888888888886,95.37037037037037,11.666666666666666,13.703703703703702,15.759259259259258,9.62962962962963,11.666666666666666,15.277777777777777,1.4814814814814814,2.7777777777777777,9.870370370370368,0.0,0.0925925925925925,0.0185185185185185,-0.0925925925925925,0.5555555555555555,1.111111111111111,0.1851851851851851,0.0,1.851851851851852,28.33333333333333,0.7407407407407407,0.5555555555555555,0.0,0.0,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0,0.0,22.96296296296296,0.3703703703703703,0.0,1.4814814814814814,0.274074074074074,1.2962962962962965,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,2.0370370370370368,1.111111111111111,0.1851851851851851,1.6666666666666663,0.1851851851851851,1.4814814814814814,2.222222222222222,12.351851851851851,0.7407407407407407,0.9259259259259258,0.7407407407407407,0.1851851851851851,2.0370370370370368,4.0740740740740735,2.962962962962963,0.0,42.03703703703703,3.7037037037037033,12.037037037037036,26.666666666666664,3.518518518518518,1.851851851851852,42.03703703703703,0.1851851851851851,0.0,0.0,0.1851851851851851,18.51851851851852,15.185185185185183,53.14814814814815,0.1851851851851851,0.0,0.0,2.222222222222222,0.1851851851851851,0.0,0.0,0.0,0.0,5.37037037037037,2.0370370370370368,9.703703703703702,9.9,5.4,50.8,13990,2340,544.1153846153846,4.140319180969587,3.011141222523336,0.752785305630834,0.1881963264077084,2.0701595904847934,1.505570611261668,1.505570611261668,2.0701595904847934,0.752785305630834,2.258355916892502,7.725757849458986,4.542927487888174,41.37503645377661,
1937,Jesús Piñuelas,mx MEX,DF,Atlético,Liga MX,24,1998,7,7,630,0,0.0,3,2,66.7,0.43,0.29,0.0,0.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,193,243,79.4,3581,1789,76,83,91.6,91,103,88.3,23,53,43.4,0,0.0,0.0,0.0,0,7,0,0,13,233,10,9,0,2,1,1,0,0,0,0,193,0,0,3,0.43,3,0,0,0,0,0,0,0.0,9,5,6,3,0,6,6,100.0,0,6,4,2,7,16,33,0,311,49,174,129,10,5,311,6,6,100.0,0,0.0,149,712,2,0,0,12,2,0,0,0,0,34,11,64.7,10.3,0.0,0.0,0.4285714285714285,0.2857142857142857,9.528571428571428,0.0614285714285714,0.0414285714285714,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.01,-0.0285714285714285,-0.0285714285714285,27.571428571428573,34.714285714285715,11.342857142857143,511.57142857142856,255.57142857142856,10.857142857142858,11.857142857142858,13.085714285714284,13.0,14.714285714285714,12.614285714285714,3.2857142857142856,7.571428571428571,6.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8571428571428568,33.285714285714285,1.4285714285714286,1.2857142857142858,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,27.571428571428573,0.0,0.0,0.4285714285714285,0.0614285714285714,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.7142857142857143,0.8571428571428571,0.4285714285714285,0.0,0.8571428571428571,0.8571428571428571,14.285714285714286,0.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,1.0,2.2857142857142856,4.714285714285714,0.0,44.42857142857143,7.0,24.857142857142858,18.428571428571427,1.4285714285714286,0.7142857142857143,44.42857142857143,0.8571428571428571,0.8571428571428571,14.285714285714286,0.0,0.0,21.285714285714285,101.71428571428572,0.2857142857142857,0.0,0.0,1.7142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,4.857142857142857,1.5714285714285714,9.242857142857144,10.3,7.0,42.6,16636,2430,484.77777777777777,1.991040318566451,4.106520657043306,0.4977600796416127,0.2488800398208063,0.8710801393728222,0.7466401194624191,0.7466401194624191,1.368840219014435,0.0,0.7466401194624191,9.164729380177466,2.2258097757015767,52.14621059691482,
1938,Jesús Rivas,mx MEX,DF,UNAM,Liga MX,20,2002,1,0,30,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13,20,65.0,181,38,8,11,72.7,5,5,100.0,0,3,0.0,0,0.0,0.0,0.0,0,1,0,0,2,16,4,0,0,0,1,4,0,0,0,0,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,2,1,24,2,8,15,2,0,24,0,0,0.0,0,0.0,12,33,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,60.0,195.0,543.0,114.0,24.0,33.0,218.1,15.0,15.0,300.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,48.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,6.0,150.0,3.0,3.0,0.0,3.0,0.0,3.0,6.0,3.0,72.0,6.0,24.0,45.0,6.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,36.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.3333333333333333,50.8,13990,2340,544.1153846153846,3.048780487804878,6.097560975609756,0.0,3.048780487804878,0.0,3.048780487804878,3.048780487804878,0.0,3.048780487804878,6.097560975609756,13.232487453170284,3.3452466047176554,70.86614173228347,
1939,Jesús Rodríguez,mx MEX,GK,Puebla,Liga MX,29,1993,2,2,180,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,54,74.1,1242,878,6,6,100.0,18,18,100.0,16,30,53.3,0,0.0,0.0,0.0,0,0,0,0,0,31,23,4,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,61,52,61,0,0,0,61,0,0,0.0,0,0.0,25,137,1,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,37.05,621.0,439.0,3.0,3.0,50.0,9.0,9.0,50.0,8.0,15.0,26.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,11.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,26.0,30.5,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,12.5,68.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,49.5,13895,2340,533.2692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7194374323837005,0.0,30.80808080808081,Goalkeeper
1940,Jesús Rubio,mx MEX,DF,Tijuana,Liga MX,0,0,2,0,77,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,12,66.7,152,89,2,3,66.7,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0,1,1,1,0,0,1,1,100.0,0,2,1,1,3,4,6,0,23,11,18,5,0,0,23,0,0,0.0,0,0.0,5,20,0,0,0,1,0,0,0,0,0,1,1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350649350649352,14.025974025974026,77.96103896103897,177.66233766233768,104.02597402597404,2.337662337662338,3.5064935064935066,77.96103896103897,5.8441558441558445,7.012987012987013,97.36363636363636,1.168831168831169,1.168831168831169,116.88311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857142857142858,1.168831168831169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350649350649352,0.0,1.168831168831169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168831168831169,1.168831168831169,1.168831168831169,0.0,0.0,1.168831168831169,1.168831168831169,116.88311688311688,0.0,2.337662337662338,1.168831168831169,1.168831168831169,3.5064935064935066,4.675324675324676,7.012987012987013,0.0,26.883116883116884,12.857142857142858,21.03896103896104,5.8441558441558445,0.0,0.0,26.883116883116884,0.0,0.0,0.0,0.0,0.0,5.8441558441558445,23.37662337662337,0.0,0.0,0.0,1.168831168831169,0.0,0.0,0.0,0.0,0.0,1.168831168831169,1.168831168831169,38.92207792207792,0.0,0.8555555555555555,46.9,16057,2430,538.2962962962963,4.402377283733216,6.603565925599823,1.100594320933304,1.100594320933304,3.301782962799912,1.100594320933304,1.100594320933304,1.100594320933304,0.0,1.100594320933304,4.99411143418299,4.716962056440166,28.660039321020133,
1941,Jesús Sánchez García,mx MEX,DF,Guadalajara,Liga MX,33,1989,12,11,646,0,0.0,1,0,0.0,0.14,0.0,0.0,0.0,0,0,0,0.0,0.0,0.03,0.0,0.0,273,351,77.8,4766,1859,129,145,89.0,117,146,80.1,22,45,48.9,0,0.3,0.3,-0.3,3,30,6,1,30,293,58,7,0,2,11,51,0,0,0,0,273,0,3,9,1.25,7,1,0,0,1,0,2,0.28,21,9,14,5,2,11,18,61.1,7,6,1,5,10,31,15,0,411,18,122,217,78,5,411,4,4,100.0,0,0.0,181,829,5,0,0,9,8,0,0,0,0,42,6,31.6,14.8,0.0,0.0,0.1393188854489164,0.0,0.0,0.0195046439628483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041795665634674,0.0,0.0,38.034055727554176,48.90092879256966,10.839009287925697,663.9938080495356,258.9938080495356,17.972136222910216,20.20123839009288,12.39938080495356,16.30030959752322,20.340557275541794,11.159442724458204,3.065015479876161,6.269349845201238,6.812693498452012,0.0,0.0417956656346749,0.0417956656346749,-0.0417956656346749,0.4179566563467492,4.179566563467492,0.8359133126934984,0.1393188854489164,4.179566563467492,40.8204334365325,8.08049535603715,0.9752321981424148,0.0,0.2786377708978328,1.5325077399380804,7.105263157894736,0.0,0.0,0.0,0.0,38.034055727554176,0.0,0.4179566563467492,1.2538699690402475,0.1741486068111455,0.9752321981424148,0.1393188854489164,0.0,0.0,0.1393188854489164,0.0,0.2786377708978328,0.0390092879256966,2.9256965944272446,1.2538699690402475,1.9504643962848296,0.696594427244582,0.2786377708978328,1.5325077399380804,2.5077399380804954,8.512383900928793,0.9752321981424148,0.8359133126934984,0.1393188854489164,0.696594427244582,1.393188854489164,4.318885448916409,2.089783281733746,0.0,57.26006191950464,2.5077399380804954,16.9969040247678,30.23219814241486,10.86687306501548,0.696594427244582,57.26006191950464,0.5572755417956656,0.5572755417956656,13.93188854489164,0.0,0.0,25.21671826625387,115.4953560371517,0.696594427244582,0.0,0.0,1.2538699690402475,1.1145510835913313,0.0,0.0,0.0,0.0,5.851393188854489,0.8359133126934984,4.402476780185759,14.8,7.177777777777778,48.7,15243,2430,541.4814814814815,4.209440008690457,2.0368258106566723,0.1357883873771115,0.6789419368855575,1.357883873771115,1.4936722611482265,1.4936722611482265,0.8147303242626691,0.9505187116397806,2.444190972788008,10.574703637665015,4.590037674502777,58.788564599080736,
1942,Jesús Venegas,mx MEX,"MF,FW",Toluca,Liga MX,27,1995,7,2,322,0,0.0,2,0,0.0,0.56,0.0,0.0,0.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,164,196,83.7,2948,743,64,70,91.4,85,89,95.5,12,26,46.2,0,0.0,0.0,0.0,1,10,0,0,6,194,2,2,0,1,0,0,0,0,0,0,164,0,3,3,0.84,2,0,0,0,0,1,0,0.0,9,5,4,4,1,4,10,40.0,6,6,3,3,6,15,9,0,231,13,66,154,11,1,231,1,1,100.0,0,0.0,109,374,0,0,0,4,1,0,0,0,0,27,2,28.6,24.0,0.0,0.0,0.5590062111801242,0.0,0.0,0.1565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0279503105590062,0.0279503105590062,0.0139751552795031,-0.0279503105590062,-0.0279503105590062,45.838509316770185,54.78260869565217,23.3944099378882,823.975155279503,207.67080745341613,17.888198757763973,19.565217391304348,25.54658385093168,23.75776397515528,24.875776397515526,26.69254658385093,3.354037267080745,7.267080745341614,12.91304347826087,0.0,0.0,0.0,0.0,0.2795031055900621,2.795031055900621,0.0,0.0,1.6770186335403725,54.223602484472046,0.5590062111801242,0.5590062111801242,0.0,0.2795031055900621,0.0,0.0,0.0,0.0,0.0,0.0,45.838509316770185,0.0,0.8385093167701863,0.8385093167701863,0.2347826086956521,0.5590062111801242,0.0,0.0,0.0,0.0,0.2795031055900621,0.0,0.0,2.5155279503105588,1.3975155279503104,1.1180124223602483,1.1180124223602483,0.2795031055900621,1.1180124223602483,2.795031055900621,11.180124223602483,1.6770186335403725,1.6770186335403725,0.8385093167701863,0.8385093167701863,1.6770186335403725,4.192546583850931,2.5155279503105588,0.0,64.56521739130434,3.633540372670807,18.4472049689441,43.04347826086956,3.074534161490683,0.2795031055900621,64.56521739130434,0.2795031055900621,0.2795031055900621,27.95031055900621,0.0,0.0,30.465838509316768,104.53416149068325,0.0,0.0,0.0,1.1180124223602483,0.2795031055900621,0.0,0.0,0.0,0.0,7.546583850931676,0.5590062111801242,7.993788819875776,24.0,3.577777777777778,57.7,13073,2340,647.8846153846154,4.955728822518831,2.973437293511299,0.9911457645037662,0.9911457645037662,1.9822915290075325,1.3215276860050218,1.3215276860050218,0.6607638430025109,1.9822915290075325,3.3038192150125543,9.965542607147006,5.002962342849731,55.9490618642152,
1943,Jhon Murillo,ve VEN,"FW,MF",Atlético,Liga MX,27,1995,26,21,1825,3,0.05,18,7,38.9,0.89,0.35,0.06,0.14,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,14,0,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,0,0,22,32,7,0,0,0,0,0,0.0,0.0,0.147945205479452,0.0024657534246575,0.8876712328767123,0.3452054794520547,1.9183561643835616,0.0438904109589041,0.0172602739726027,0.002958904109589,0.006904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986301369863013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2821917808219176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904109589041095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945205479452054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.0,0.0,1.084931506849315,1.578082191780822,0.3452054794520547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27777777777778,42.6,16636,2430,484.77777777777777,0.0,0.0,0.0,0.0,0.3436590138895518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1944,Joao Joshimar Rojas,ec ECU,MF,Monterrey,Liga MX,25,1997,2,0,31,1,0.0,1,0,0.0,2.9,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,8,50.0,62,41,2,3,66.7,2,2,100.0,0,0,0.0,1,0.1,0.1,0.9,1,0,2,1,2,8,0,0,0,0,3,0,0,0,0,0,4,0,2,3,8.71,2,0,0,1,0,0,2,5.81,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,14,0,1,3,11,1,14,3,2,66.7,1,33.3,8,77,0,0,0,1,1,0,0,0,0,3,1,100.0,16.3,2.903225806451613,0.0,2.903225806451613,0.0,0.0,8.419354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.612903225806452,23.225806451612904,145.16129032258064,180.0,119.03225806451611,5.806451612903226,8.709677419354838,193.6451612903226,5.806451612903226,5.806451612903226,290.3225806451613,0.0,0.0,0.0,2.903225806451613,0.2903225806451613,0.2903225806451613,2.6129032258064515,2.903225806451613,0.0,5.806451612903226,2.903225806451613,5.806451612903226,23.225806451612904,0.0,0.0,0.0,0.0,8.709677419354838,0.0,0.0,0.0,0.0,0.0,11.612903225806452,0.0,5.806451612903226,8.709677419354838,25.28709677419355,5.806451612903226,0.0,0.0,2.903225806451613,0.0,0.0,5.806451612903226,16.86774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903225806451613,0.0,2.903225806451613,0.0,0.0,0.0,0.0,40.64516129032258,0.0,2.903225806451613,8.709677419354838,31.935483870967744,2.903225806451613,40.64516129032258,8.709677419354838,5.806451612903226,193.6451612903226,2.903225806451613,96.6774193548387,23.225806451612904,223.5483870967742,0.0,0.0,0.0,2.903225806451613,2.903225806451613,0.0,0.0,0.0,0.0,8.709677419354838,2.903225806451613,290.3225806451613,16.3,0.3444444444444444,49.0,14882,2430,535.8148148148148,0.0,0.0,0.0,2.84629981024668,0.0,0.0,0.0,2.84629981024668,0.0,0.0,7.585673289823112,0.0,41.474654377880185,
1945,Joaquín Montecinos,cl CHI,FW,Tijuana,Liga MX,27,1995,22,17,1222,4,0.07,34,9,26.5,2.5,0.66,0.03,0.11,2,0,0,2.0,2.0,0.06,-1.0,-1.0,224,385,58.2,3664,1289,129,166,77.7,63,106,59.4,25,73,34.2,3,1.6,2.3,1.4,20,22,18,11,34,336,45,4,2,4,91,15,19,5,11,0,224,4,22,39,2.87,22,8,1,5,3,0,7,0.52,18,11,8,8,2,9,22,40.9,13,6,0,6,7,25,4,0,544,5,49,197,308,38,544,45,18,40.0,21,46.7,339,2178,4,0,0,26,19,5,1,0,0,55,13,41.9,23.1,0.2945990180032733,0.0051554828150572,2.504091653027823,0.662847790507365,1.9517184942716856,0.1841243862520458,0.0486088379705401,0.0022094926350245,0.00810147299509,0.1472995090016366,0.0,0.0,0.1472995090016366,0.1472995090016366,0.0044189852700491,-0.0736497545008183,-0.0736497545008183,16.497545008183305,28.355155482815057,4.286415711947627,269.8527004909984,94.93453355155484,9.500818330605563,12.225859247135842,5.722585924713584,4.639934533551555,7.806873977086743,4.374795417348609,1.8412438625204584,5.376432078559739,2.518821603927987,0.220949263502455,0.1178396072013093,0.1693944353518821,0.1031096563011456,1.4729950900163666,1.620294599018003,1.32569558101473,0.8101472995090017,2.504091653027823,24.74631751227496,3.314238952536825,0.2945990180032733,0.1472995090016366,0.2945990180032733,6.702127659574468,1.104746317512275,1.3993453355155483,0.3682487725040916,0.8101472995090017,0.0,16.497545008183305,0.2945990180032733,1.620294599018003,2.872340425531915,0.2113747954173486,1.620294599018003,0.5891980360065466,0.0736497545008183,0.3682487725040916,0.220949263502455,0.0,0.5155482815057283,0.0382978723404255,1.32569558101473,0.8101472995090017,0.5891980360065466,0.5891980360065466,0.1472995090016366,0.662847790507365,1.620294599018003,3.0122749590834696,0.9574468085106383,0.44189852700491,0.0,0.44189852700491,0.5155482815057283,1.8412438625204584,0.2945990180032733,0.0,40.06546644844517,0.3682487725040916,3.6088379705400975,14.509001636661212,22.684124386252048,2.7986906710310966,40.06546644844517,3.314238952536825,1.32569558101473,2.9459901800327333,1.546644844517185,3.439443535188216,24.96726677577741,160.40916530278233,0.2945990180032733,0.0,0.0,1.9148936170212767,1.3993453355155483,0.3682487725040916,0.0736497545008183,0.0,0.0,4.050736497545008,0.9574468085106383,3.085924713584288,23.1,13.577777777777778,46.9,16057,2430,538.2962962962963,1.7337512829759494,0.2774002052761519,0.0,0.4161003079142278,0.4854503592332658,0.6241504618713417,0.6241504618713417,0.9015506671474938,0.9015506671474938,1.5257011290188354,7.443013582689002,1.8576415627347216,42.71371689599698,
1946,Joel Campbell,cr CRC,"MF,FW",León,Liga MX,30,1992,24,14,1256,4,0.07,14,3,21.4,1.0,0.21,0.07,0.33,0,0,0,1.7,1.7,0.12,-0.7,-0.7,471,593,79.4,8470,2447,214,252,84.9,188,219,85.8,55,90,61.1,3,2.7,2.9,0.3,24,54,32,8,89,557,35,15,6,10,35,10,10,5,3,0,471,1,15,46,3.29,37,2,1,2,3,1,4,0.29,26,17,7,15,4,13,33,39.4,20,21,0,21,8,34,2,0,734,3,69,392,286,27,734,43,26,60.5,16,37.2,497,3305,1,1,0,23,29,3,0,1,0,57,6,31.6,17.0,0.286624203821656,0.0050159235668789,1.003184713375796,0.214968152866242,1.5334394904458597,0.071656050955414,0.0150477707006369,0.0050159235668789,0.0236464968152866,0.0,0.0,0.0,0.1218152866242038,0.1218152866242038,0.0085987261146496,-0.0501592356687898,-0.0501592356687898,33.75,42.49203821656051,5.689490445859873,606.9267515923567,175.34235668789808,15.334394904458598,18.05732484076433,6.08359872611465,13.471337579617837,15.69267515923567,6.148089171974522,3.94108280254777,6.449044585987261,4.378184713375796,0.214968152866242,0.1934713375796178,0.2078025477707006,0.0214968152866242,1.7197452229299364,3.8694267515923566,2.2929936305732483,0.5732484076433121,6.377388535031847,39.91242038216561,2.5079617834394905,1.07484076433121,0.4299363057324841,0.7165605095541401,2.5079617834394905,0.7165605095541401,0.7165605095541401,0.35828025477707,0.214968152866242,0.0,33.75,0.071656050955414,1.07484076433121,3.2961783439490446,0.2357484076433121,2.6512738853503186,0.143312101910828,0.071656050955414,0.143312101910828,0.214968152866242,0.071656050955414,0.286624203821656,0.02078025477707,1.8630573248407645,1.2181528662420382,0.501592356687898,1.07484076433121,0.286624203821656,0.931528662420382,2.3646496815286624,2.823248407643312,1.4331210191082802,1.5047770700636942,0.0,1.5047770700636942,0.5732484076433121,2.4363057324840764,0.143312101910828,0.0,52.59554140127389,0.214968152866242,4.944267515923567,28.08917197452229,20.493630573248407,1.9347133757961783,52.59554140127389,3.0812101910828025,1.8630573248407645,4.335191082802548,1.1464968152866242,2.665605095541401,35.61305732484077,236.8232484076433,0.071656050955414,0.071656050955414,0.0,1.6480891719745223,2.078025477707006,0.214968152866242,0.0,0.071656050955414,0.0,4.084394904458598,0.4299363057324841,2.264331210191083,17.0,13.955555555555556,51.1,13543,2340,538.8846153846154,2.4911101559141886,0.146535891524364,0.0,1.5386268610058225,0.5861435660974561,0.952483294908366,0.952483294908366,0.4396076745730921,1.4653589152436404,2.4178422101520063,9.760074772915004,2.806347886491294,51.46334775075723,Right Winger
